title,price,post_url,odometer,VIN,title status,transmission,auto_descr_short,drive,type,cylinders,idx
2020 Chevrolet Bolt EV LT Hatchback,"41,873",https://kelowna.craigslist.org/ctd/d/vancouver-2020-chevrolet-bolt-ev-lt/7502827842.html,51325,1G1FY6S02L4126899,clean,automatic,2020 Chevrolet Bolt EV,fwd,hatchback,,103
"2014 Kia Rondo EX Wagon: Clean Carfax! Local, No Accidents!","14,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2014-kia-rondo-ex-wagon/7497064240.html,104414,,clean,automatic,2014 Kia Rondo,fwd,wagon,4 cylinders,104
"2014 Honda Fit LX Hatchback: Clean, Local, Low KMs","17,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2014-honda-fit-lx-hatchback/7500859024.html,43295,,clean,automatic,2014 Honda Fit,fwd,hatchback,4 cylinders,105
"2015 Dodge Grand Caravan Canada Value Package: No Accidents, 1-Owner","18,880",https://kelowna.craigslist.org/ctd/d/surrey-east-2015-dodge-grand-caravan/7497066455.html,112115,,clean,automatic,2015 Dodge Grand Caravan,fwd,mini-van,6 cylinders,106
"2014 Acura RDX Tech Pkg SUV | Local Unit, Fully Loaded, Low KMs!","19,980",https://kelowna.craigslist.org/ctd/d/surrey-east-2014-acura-rdx-tech-pkg-suv/7497963983.html,177946,,clean,automatic,2014 Acura RDX,4wd,SUV,6 cylinders,107
"2018 Honda Civic EX-T Coupe 6-Spd, BC Local, Low KMs","23,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2018-honda-civic-ex-coupe/7499947363.html,83692,,clean,manual,2018 Honda Civic,fwd,coupe,4 cylinders,108
2016 Honda CR-V Touring AWD SUV: FULLY LOADED! BC LOCAL!,"25,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2016-honda-cr-touring-awd/7497848845.html,168236,,clean,automatic,2016 Honda CR-V,4wd,SUV,4 cylinders,109
2020 DODGE DURANGO SRT AWD LEATHER 6.4L V8 SRT HEMI 3RD ROW SEATS DVD,"87,888",https://kelowna.craigslist.org/ctd/d/kelowna-2020-dodge-durango-srt-awd/7502835987.html,21597,,clean,automatic,2020 Dodge Durango,4wd,,,110
"2017 Honda Civic LX Hatchback: Local Vehicle, Low KMs","26,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2017-honda-civic-lx/7499951837.html,68430,,clean,automatic,2017 Honda Civic,fwd,hatchback,4 cylinders,111
2019 Honda Civic EX Sedan: Honda Certified w/ 7yrs*Warranty!,"28,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2019-honda-civic-ex-sedan/7497852058.html,48238,,clean,automatic,2019 Honda Civic,fwd,sedan,4 cylinders,112
"2018 Nissan Rogue S AWD SUV: Local, No Accidents, Clean Carfax!","29,980",https://kelowna.craigslist.org/ctd/d/surrey-east-2018-nissan-rogue-awd-suv/7497857697.html,37214,,clean,automatic,2018 Nissan Rogue,4wd,SUV,4 cylinders,113
"2020 Honda Civic EX Sedan: Local Unit, 1-Owner, 15K KMs Only!","30,900",https://kelowna.craigslist.org/ctd/d/surrey-east-2020-honda-civic-ex-sedan/7497862474.html,14441,,clean,automatic,2020 Honda Civic,fwd,sedan,4 cylinders,114
"2016 BMW 2 Series M235i xDrive Sedan: Accident-Free, Clean Carfax!","33,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2016-bmw-series-m235i/7497107933.html,79408,,clean,automatic,2016 BMW 2 Series M235i,4wd,sedan,6 cylinders,115
"2019 Hyundai Santa Fe XL Preferred SUV: Clean Unit, Local, No Accident","33,980",https://kelowna.craigslist.org/ctd/d/surrey-east-2019-hyundai-santa-fe-xl/7497463220.html,61521,,clean,automatic,2019 Hyundai Santa Fe,4wd,SUV,6 cylinders,116
2019 Honda Accord Touring 2.0 Sedan: Honda Certified w/ 7yrs*Warranty!,"35,980",https://kelowna.craigslist.org/ctd/d/surrey-east-2019-honda-accord-touring/7499957839.html,77035,,clean,automatic,2019 Honda Accord,fwd,sedan,4 cylinders,117
"2019 Nissan Rogue SL SUV | CLEAN, NO ACCIDENTS, 1-OWNER","36,900",https://kelowna.craigslist.org/ctd/d/surrey-east-2019-nissan-rogue-sl-suv/7499045923.html,10890,,clean,automatic,2019 Nissan Rogue,4wd,SUV,4 cylinders,118
"2019 Ford Edge Titanium AWD SUV | NO ACCIDENTS, 1-OWNER","37,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2019-ford-edge-titanium-awd/7499041482.html,57504,,clean,automatic,2019 Ford Edge Titanium,4wd,SUV,4 cylinders,119
2018 Honda Pilot EX-L Navi SUV: Honda Certified w/ 7yrs*Warranty!,"38,980",https://kelowna.craigslist.org/ctd/d/surrey-east-2018-honda-pilot-ex-navi/7497457920.html,63308,,clean,automatic,2018 Honda Pilot EX-L,4wd,SUV,6 cylinders,120
"2020 Honda CR-V Sport SUV: 1-Owner, Local, Low KMs, Almost New!","41,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2020-honda-cr-sport-suv/7497968456.html,16552,,clean,automatic,2020 Honda CR-V,4wd,SUV,4 cylinders,121
2014 Jeep Wrangler,"29,000",https://calgary.craigslist.org/cto/d/upper-columbia-region-2014-jeep-wrangler/7484085192.html,120100,,clean,automatic,2014 jeep wrangler unlimited sport,4wd,offroad,,122
"2020 Ram 1500 Classic Express: Low KMs, 1-Owner, Local Truck","42,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2020-ram-1500-classic/7499053663.html,36792,,clean,automatic,2020 Ram 1500,4wd,truck,8 cylinders,123
2018 MERCEDES-BENZ AMG E63s! HIGHLY OPTIONED! LOCAL BC! CLAIM FREE!,"109,900",https://calgary.craigslist.org/ctd/d/langley-city-2018-mercedes-benz-amg/7484572419.html,37000,,clean,automatic,2018 Mercedes-Benz AMG E63s,4wd,sedan,8 cylinders,124
⭐️⭐️2022 Ram 1500 classic SLT*quad cab*all credit/trade welcome*⭐️,"70,441",https://kelowna.craigslist.org/ctd/d/kelowna-2022-ram-1500-classic-sltquad/7502839079.html,23,,clean,automatic,2022 ram 1500 classic SLT,4wd,truck,8 cylinders,125
2019 CHEVROLET CORVETTE Z06,"114,300",https://calgary.craigslist.org/ctd/d/bowen-island-2019-chevrolet-corvette-z06/7473403173.html,29000,,clean,automatic,2019 CHEVROLET CORVETTE,rwd,coupe,8 cylinders,126
"2020 Honda CR-V EX-L SUV: Near-New! No Accidents, Low KM Clean Carfax!","43,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2020-honda-cr-ex-suv-near/7501917467.html,17629,,clean,automatic,2020 Honda CR-V,4wd,SUV,4 cylinders,127
2020 MERCEDES-BENZ AMG S63 CABRIOLET! RARE! LIKE NEW! ONLY 4000KM!,"244,900",https://calgary.craigslist.org/ctd/d/langley-city-2020-mercedes-benz-amg-s63/7486291489.html,4000,,clean,automatic,2020 Mercedes-Benz AMG S63 Cabriolet,4wd,convertible,8 cylinders,128
"2017 Honda Pilot Touring AWD SUV: Low KMs, 1-Owner, No Accidents","43,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2017-honda-pilot-touring/7499949025.html,77135,,clean,automatic,2017 Honda Pilot,4wd,SUV,6 cylinders,129
2018 Ford F-350 XLT FX4,"84,988",https://calgary.craigslist.org/ctd/d/maple-ridge-2018-ford-350-xlt-fx4/7486586843.html,57500,,clean,automatic,2018 Ford F-350 XLT FX4,4wd,,8 cylinders,130
"2018 Chevrolet Silverado 1500 LT 4WD: 1-Owner, Low Kms, No Accidents","44,900",https://kelowna.craigslist.org/ctd/d/surrey-east-2018-chevrolet-silverado/7497111071.html,46406,,clean,automatic,2018 Chevrolet Silverado 1500,4wd,truck,8 cylinders,131
"Honda Accord Sport Sedan 2016, SunRoof","26,000",https://calgary.craigslist.org/cto/d/calgary-honda-accord-sport-sedan-2016/7486716696.html,64794,,clean,automatic,2016 Honda Accord Sport,,sedan,4 cylinders,132
2019 Honda Ridgeline Black Edition: Honda Certified w/ 7yrs*Warranty!,"49,980",https://kelowna.craigslist.org/ctd/d/surrey-east-2019-honda-ridgeline-black/7497074323.html,45839,,clean,automatic,2019 Honda Ridgeline,4wd,pickup,6 cylinders,133
2007 Lexus RX350,"11,850",https://calgary.craigslist.org/cto/d/calgary-2007-lexus-rx350/7486929057.html,192200,,rebuilt,automatic,2007 lexus rx 350,4wd,SUV,6 cylinders,134
"2020 Honda Pilot Touring 8-Seater, BC Local, Loaded, Low KMs","52,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2020-honda-pilot-touring/7497966692.html,63712,,clean,automatic,2020 Honda Pilot,4wd,SUV,6 cylinders,135
Mechanic Special 2012 Buick Enclave,"6,000",https://calgary.craigslist.org/cto/d/blackie-mechanic-special-2012-buick/7487084110.html,300000,,clean,automatic,2012 2012 buick enclave,,SUV,,136
"2018 Ford F-150 LARIAT 4WD Truck: 1-Owner, Local, No Accidents","52,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2018-ford-150-lariat-4wd/7500860882.html,38480,,clean,automatic,2018 Ford F-150,4wd,truck,6 cylinders,137
Food Truck Coffee Truck,"98,000",https://calgary.craigslist.org/cto/d/surrey-food-truck-coffee-truck/7487434435.html,10000,,clean,automatic,1988 gmc,,,,138
"2021 Ram 1500 Classic Warlock 1-Owner, Low KMs, No Accidents, Like New","53,900",https://kelowna.craigslist.org/ctd/d/surrey-east-2021-ram-1500-classic/7497445949.html,335,,clean,automatic,2021 Ram 1500,4wd,truck,6 cylinders,139
"2020 Toyota Tacoma w/ Navi, Backup Cam | No Accidents, Low KMs","54,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2020-toyota-tacoma-navi/7497440617.html,18366,,clean,automatic,2020 Toyota Tacoma,4wd,pickup,6 cylinders,140
2022 CHEVROLET CORVETTE STINGRAY Z51! ONLY 250KM! TAKE IT HOME TODAY!,"149,900",https://calgary.craigslist.org/ctd/d/langley-city-2022-chevrolet-corvette/7488225481.html,250,,clean,automatic,2022 Chevrolet Corvette Stingray Z51,rwd,coupe,8 cylinders,141
"2019 Honda Pilot Black Edition AWD SUV: 1-OWNER, LOCAL, NO ACCIDENTS","48,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2019-honda-pilot-black/7502843783.html,67774,,clean,automatic,2019 Honda Pilot,4wd,SUV,6 cylinders,142
2010 CHRYSLER TOWN & COUNTRY VAN,"9,500",https://calgary.craigslist.org/cto/d/2010-chrysler-town-country-van/7488439697.html,144000,,clean,automatic,2010 chrysler town &amp; country,fwd,mini-van,6 cylinders,143
"2022 Honda Civic Sport Sedan: 1-Owner, Local, No Accidents","34,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2022-honda-civic-sport/7502847394.html,17396,,clean,automatic,2022 Honda Civic,fwd,sedan,4 cylinders,144
"2020 MERCEDES-BENZ AMG G63 GWAGON! LIKE NEW, NO CLAIMS, LOCAL BC CAR!","319,900",https://calgary.craigslist.org/ctd/d/langley-city-2020-mercedes-benz-amg-g63/7488668853.html,10000,,clean,automatic,2020 Mercedes-Benz AMG G63,4wd,SUV,8 cylinders,145
Astro Van camper 1989,"3,500",https://calgary.craigslist.org/cto/d/north-vancouver-astro-van-camper-1989/7488762885.html,300000,,rebuilt,automatic,1989 chevrolet astro,rwd,,4 cylinders,146
"2018 Honda Civic Touring Sedan: Local, Low KMs, Accident-Free","31,800",https://kelowna.craigslist.org/ctd/d/surrey-east-2018-honda-civic-touring/7502849535.html,31775,,clean,automatic,2018 Honda Civic,fwd,sedan,4 cylinders,147
2021 MERCEDES-BENZ AMG G63 GWAGON! RARE COLOR COMBO! CUSTOM STARLIGHT!,"359,900",https://calgary.craigslist.org/ctd/d/langley-city-2021-mercedes-benz-amg-g63/7489081253.html,8100,,clean,automatic,2021 Mercedes-Benz AMG G63,4wd,SUV,8 cylinders,148
Subaru legacy sedan limited,"3,600",https://kelowna.craigslist.org/cto/d/kelowna-north-subaru-legacy-sedan/7502839691.html,215000,,clean,automatic,2001 subaru legacy limited,4wd,sedan,4 cylinders,149
2011 Dodge Grand Caravan with camping Equipment,"13,995",https://calgary.craigslist.org/cto/d/calgary-2011-dodge-grand-caravan-with/7489259967.html,160923,,clean,automatic,2011 dodge grand caravan,,,,150
2013 Hyundai Genesis Coupé 2.0T,"13,000",https://calgary.craigslist.org/cto/d/calgary-2013-hyundai-genesis-coup-20t/7489533551.html,124000,KMHHT6KD0DU090600,clean,manual,2013 hyundai genesis coupe 2.0t,rwd,coupe,4 cylinders,151
"2017 KIA SEDONA LX - BACKUP CAMERA, HEATED SEATS, PARKING SENSORS PASS","27,995",https://kelowna.craigslist.org/ctd/d/kelowna-2017-kia-sedona-lx-backup/7502853262.html,148377,,clean,automatic,2017 Kia Sedona,fwd,,,152
5 ton truck,"45,000",https://calgary.craigslist.org/cto/d/chestermere-ton-truck/7489752318.html,385000,,clean,automatic,2006 freightliner m2,rwd,truck,6 cylinders,153
1966 Ford Mustang Fastback GT350,,https://calgary.craigslist.org/ctd/d/vancouver-1966-ford-mustang-fastback/7496306338.html,100000,,clean,manual,1966 ford mustang,,,,154
1954 Chevrolet 3100 Truck,"39,000",https://calgary.craigslist.org/ctd/d/vancouver-1954-chevrolet-3100-truck/7496309536.html,100000,,clean,automatic,1954 chevrolet 3100 truck,,,,155
1969 Porsche 911,"147,000",https://calgary.craigslist.org/ctd/d/vancouver-1969-porsche-911/7496345555.html,100000,,clean,manual,1969 porsche 911,,,,156
"2015 BMW M3 - DCT, Silverstone, Ceramic, M-Exhaust","63,000",https://calgary.craigslist.org/cto/d/chestermere-2015-bmw-m3-dct-silverstone/7496358701.html,68000,,clean,automatic,2015 bmw m3 sedan,rwd,,6 cylinders,157
1984 Porsche 911 Carrera,"96,000",https://calgary.craigslist.org/ctd/d/vancouver-1984-porsche-911-carrera/7496366804.html,100000,,clean,manual,1984 porsche 911,,,,158
2001 Nissan Silvia S15 R,"49,800",https://calgary.craigslist.org/ctd/d/vancouver-2001-nissan-silvia-s15/7496384937.html,100000,,clean,manual,2001 nissan silvia,,,,159
1970 Ford Mustang Boss 302,"60,000",https://calgary.craigslist.org/ctd/d/vancouver-1970-ford-mustang-boss-302/7496390290.html,100000,,clean,automatic,1970 ford mustang,,,,160
1952 Ford F100 Truck,"35,000",https://calgary.craigslist.org/ctd/d/vancouver-1952-ford-f100-truck/7496400877.html,100000,,clean,automatic,1952 ford f100,,,,161
1967 Pontiac GTO,"48,000",https://calgary.craigslist.org/ctd/d/vancouver-1967-pontiac-gto/7496414068.html,100000,,clean,automatic,1967 pontiac gto,,,,162
2011 328i X Drive,"9,000",https://calgary.craigslist.org/cto/d/calgary-x-drive/7496655965.html,186000,,clean,automatic,2011 bmw 328xi,4wd,sedan,6 cylinders,163
1998 jeep Wrangler,"1,900",https://calgary.craigslist.org/cto/d/calgary-1998-jeep-wrangler/7496808616.html,172600,,clean,automatic,1998 wrangler,,,,164
2002 Camaro Z28  LS1 9900 kms,"30,500",https://calgary.craigslist.org/cto/d/calgary-2002-camaro-z28-ls-kms/7496975008.html,9900,,clean,automatic,2002 Camaro Z28 LS1,rwd,hatchback,8 cylinders,165
2005 Mustang GT Saleen Intercooled Supercharged,"21,950",https://calgary.craigslist.org/cto/d/calgary-2005-mustang-gt-saleen/7496980511.html,130000,,clean,manual,2005 Mustang GT Saleen Supercharged,rwd,coupe,8 cylinders,166
2020 CADILLAC ESCALADE ESV SPORT PLATIMUM,"103,800",https://calgary.craigslist.org/ctd/d/bowen-island-2020-cadillac-escalade-esv/7485076525.html,24000,,clean,automatic,2020 cadillac escalade esv,4wd,SUV,8 cylinders,167
2020 CADILLAC ESCALADE ESV SPORT PLATIMUM,"103,800",https://calgary.craigslist.org/ctd/d/bowen-island-2020-cadillac-escalade-esv/7485076627.html,24000,,clean,automatic,2020 cadillac escalade esv,4wd,SUV,8 cylinders,168
2020 CADILLAC ESCALADE ESV SPORT PLATIMUM,"103,800",https://calgary.craigslist.org/ctd/d/bowen-island-2020-cadillac-escalade-esv/7485076665.html,24000,,clean,automatic,2020 cadillac escalade esv,4wd,SUV,8 cylinders,169
2020 CADILLAC ESCALADE ESV SPORT PLATIMUM,"103,800",https://calgary.craigslist.org/ctd/d/bowen-island-2020-cadillac-escalade-esv/7485076568.html,24000,,clean,automatic,2020 cadillac escalade esv,4wd,SUV,8 cylinders,170
2014 Subaru Crosstrek XV Hybrid,"19,500",https://calgary.craigslist.org/cto/d/calgary-south-2014-subaru-crosstrek-xv/7497064053.html,99650,,clean,automatic,2014 subaru xv crosstrek,4wd,hatchback,4 cylinders,171
2021 BMW M5 COMPETITION! 617HP! BEST COLOR COMBO! LOCAL BC CLAIM FREE!,"139,900",https://calgary.craigslist.org/ctd/d/langley-city-2021-bmw-m5-competition/7497349955.html,9500,,clean,automatic,2021 BMW M5 COMPETITION,4wd,sedan,8 cylinders,172
2006 Mazda 3 Sport,"1,200",https://calgary.craigslist.org/cto/d/calgary-2006-mazda-sport/7497359133.html,109000,,clean,automatic,2006 mazda 3,,sedan,,173
2012 Honda Civic Sedan White,"3,500",https://calgary.craigslist.org/cto/d/calgary-2012-honda-civic-sedan-white/7497514116.html,173000,,clean,automatic,2012 civic lx,,,,174
2003 pontiac grand am SE1 4door great condition,"3,000",https://calgary.craigslist.org/cto/d/calgary-2003-pontiac-grand-am-se1-4door/7497664063.html,195000,,clean,automatic,2003 pontiac grand am,fwd,sedan,6 cylinders,175
2018 Honda CRV Touring AWD,"34,200",https://calgary.craigslist.org/cto/d/kananaskis-country-2018-honda-crv/7497958912.html,66000,,clean,automatic,2018 Honda CRV Touring AWD,,,,176
Ram 1500 Eco Diesle 3.0 2014,"32,500",https://calgary.craigslist.org/cto/d/calgary-ram-1500-eco-diesle/7497132026.html,149410,1C6RR7TM3ES366011,clean,automatic,2014 ram 1500,4wd,pickup,6 cylinders,177
For Parts - 2007 Ford F-150,"2,500",https://calgary.craigslist.org/cto/d/strathmore-for-parts-ford-150/7498102508.html,200000,1FTPW14V07FB00000,clean,automatic,2007 Ford F-150,4wd,pickup,8 cylinders,178
2021 Tesla Model Y Long Range,"97,970",https://calgary.craigslist.org/ctd/d/vancouver-2021-tesla-model-long-range/7485866627.html,10327,5YJYGDEE1MF249747,clean,automatic,2021 Tesla Model Y Long Range,4wd,SUV,other,179
2018 MERCEDES-BENZ AMG E63s! HIGHLY OPTIONED! LOCAL BC! CLAIM FREE!,"109,900",https://calgary.craigslist.org/ctd/d/langley-city-2018-mercedes-benz-amg/7498242132.html,37000,,clean,automatic,2018 Mercedes-Benz AMG E63s,4wd,sedan,8 cylinders,180
2008 Nissan Altima 3.5 SE Coupe,"5,000",https://calgary.craigslist.org/cto/d/calgary-2008-nissan-altima-35-se-coupe/7491086638.html,300000,,clean,automatic,2008 Nissan Altima,fwd,coupe,6 cylinders,181
Mercedes SLK 350,"46,500",https://calgary.craigslist.org/cto/d/delta-southwest-mercedes-slk-350/7498574121.html,34000,,clean,automatic,2015 mercedes-benz slk350,rwd,convertible,6 cylinders,182
2020 RAM 3500 LIMITED CREW CAB 4X4,"104,989",https://calgary.craigslist.org/ctd/d/maple-ridge-2020-ram-3500-limited-crew/7497992253.html,81000,,clean,automatic,2020 Ram 3500,4wd,truck,6 cylinders,183
1987 Classic 560SL Convertible Mercedes,"31,000",https://calgary.craigslist.org/cto/d/esquimalt-1987-classic-560sl/7499032255.html,100000,,clean,automatic,1987 mercedes benz 560sl,rwd,convertible,8 cylinders,184
1981 Datsun 280 ZX Turbo - Loaded,"12,500",https://calgary.craigslist.org/cto/d/prince-george-south-1981-datsun-280-zx/7499295687.html,216500,,clean,automatic,1981 nissan datsun 280zx turbo,rwd,hatchback,6 cylinders,185
"GMC Sierra 1500 2013 Truck, 20k obo","20,000",https://calgary.craigslist.org/cto/d/brooks-gmc-sierra-truck-20k-obo/7499398865.html,272000,1GTR2UEA2DZ331612,clean,automatic,2013 GMC Sierra 1500,4wd,truck,8 cylinders,186
Cadillac Escalade Sport Platinum 4X4,"139,999",https://calgary.craigslist.org/ctd/d/calgary-cadillac-escalade-sport/7489586630.html,16666,,clean,automatic,2021 cadillac escalade platinum,4wd,,8 cylinders,187
2005 Jeep Grand Cherokee,"3,000",https://calgary.craigslist.org/cto/d/calgary-south-2005-jeep-grand-cherokee/7499857629.html,181000,,clean,automatic,2005 grand cherokee,,,,188
Honda cr v,"4,900",https://calgary.craigslist.org/cto/d/calgary-honda-cr/7499963051.html,311700,,clean,automatic,2004 honda crv,4wd,SUV,4 cylinders,189
2006 ACURA rl V6,"1,400",https://calgary.craigslist.org/cto/d/calgary-2006-acura-rl-v6/7499963638.html,147693,,clean,automatic,2006 rl,,,,190
2008 Toyota 4 runner,"18,500",https://calgary.craigslist.org/cto/d/calgary-2008-toyota-runner/7499992824.html,223700,,clean,automatic,2008 toyota 4runner,4wd,SUV,6 cylinders,191
2011 jaguar xjl,"55,000",https://calgary.craigslist.org/cto/d/calgary-2011-jaguar-xjl/7500371513.html,86000,,clean,automatic,2011 jaguar xjl,rwd,,8 cylinders,192
2015 GMC Denali HD Dually,"75,000",https://calgary.craigslist.org/ctd/d/langley-township-northwest-2015-gmc/7500494727.html,145751,,clean,automatic,2015 GMC Denali,,,,193
2003 Dodge Ram 1500 SLT,"2,650",https://calgary.craigslist.org/cto/d/calgary-2003-dodge-ram-1500-slt/7500884484.html,163025,,clean,automatic,2003 dodge ram,,,,194
1998 Mitsubishi Eclipse GST Spyder 5spd 2.0L turbo 4g63,"8,500",https://calgary.craigslist.org/cto/d/calgary-1998-mitsubishi-eclipse-gst/7500921342.html,150000,,clean,manual,1998 mitsubishi eclipse,fwd,convertible,4 cylinders,195
"2007 Toyota Previa (Estima) hybrid Van 4WD 153,000 km","12,000",https://calgary.craigslist.org/ctd/d/2007-toyota-previa-estima-hybrid-van/7497849293.html,153000,,clean,automatic,2007 Toyota Estima,4wd,mini-van,4 cylinders,196
"2007 Toyota Prius Hybrid Edition LOW Mileage 56,000 km","12,800",https://calgary.craigslist.org/ctd/d/2007-toyota-prius-hybrid-edition-low/7494867267.html,56000,,clean,automatic,2007 Toyota Prius Hybrid,,sedan,4 cylinders,197
"2003 Toyota Alphard Van LOW Mileage 35,000 km","13,500",https://calgary.craigslist.org/ctd/d/2003-toyota-alphard-van-low-mileage-km/7498022071.html,35000,,clean,automatic,2003 Toyota Alphard,,mini-van,4 cylinders,198
"2006 Toyota Hiace Turbo Diesel Van High Roof, Bubble Top 6,500 km","36,000",https://calgary.craigslist.org/ctd/d/2006-toyota-hiace-turbo-diesel-van-high/7498024934.html,6500,,clean,automatic,2006 Toyota Hiace Turbo Diesel,,van,4 cylinders,199
"2005 Toyota Alphard Hybrid Van 4WD 126,000 km","14,500",https://calgary.craigslist.org/ctd/d/richmond-2005-toyota-alphard-hybrid-van/7499656403.html,126000,,clean,automatic,2005 Toyota Alphard,4wd,mini-van,4 cylinders,200
2005 Honda CR-V EX,"1,350",https://calgary.craigslist.org/cto/d/calgary-2005-honda-cr-ex/7501227714.html,171354,,clean,automatic,2005 crv ex,,,,201
"2018 Audi TT RS 2.5T Quattro - No Accidents, One Owner, Local","85,559",https://calgary.craigslist.org/ctd/d/vancouver-2018-audi-tt-rs-25t-quattro/7501244036.html,28500,,clean,automatic,2018 audi tt,,,,202
2008 Nissan Altima 3.5 SE Coupe,"5,000",https://calgary.craigslist.org/cto/d/calgary-2008-nissan-altima-35-se-coupe/7501302025.html,300000,,clean,automatic,2008 nissan altima 3.5 se,fwd,coupe,6 cylinders,203
2009 Audi R8 Fully Tuned new parts,"88,500",https://calgary.craigslist.org/cto/d/calgary-2009-audi-r8-fully-tuned-new/7500316267.html,99500,,rebuilt,automatic,2009 audi r8,rwd,coupe,8 cylinders,204
RUST FREE 1986 ONE&1/4 TON CHEV 4X4,"14,000",https://calgary.craigslist.org/cto/d/kelowna-rust-free-1986-one1-ton-chev-4x4/7501683647.html,65000,,clean,automatic,1986 CHEVROLET,,,,205
2018 Grand Cherokee SRT  .. 9/10 .. Gold Plan 5/100,"79,998",https://calgary.craigslist.org/ctd/d/calgary-2018-grand-cherokee-srt-gold/7501877803.html,42000,,clean,automatic,2018 jeep grand cherokee srt,4wd,,8 cylinders,206
· S type Jaguar 2003 Excellent shape -,"5,750",https://calgary.craigslist.org/cto/d/parksville-type-jaguar-2003-excellent/7496667729.html,196000,,clean,automatic,2003 S type Jaguar,,sedan,6 cylinders,207
2007 Acura tl v6,"1,700",https://calgary.craigslist.org/cto/d/calgary-2007-acura-tl-v6/7502040655.html,160367,,clean,automatic,2007 acura,,,,208
2011 RAM 5500 - 9FT DUMP TRUCK / STAKE BED *6.7L CUMMINS 4X4*ONLY 147K,"61,900",https://calgary.craigslist.org/ctd/d/coquitlam-2011-ram-ft-dump-truck-stake/7500913228.html,147000,,clean,automatic,2011 RAM 5500,4wd,truck,6 cylinders,209
2012 FORD F750 - 21FT ROLLBACK TOW TRUCK *6.7L CUMMINS* HYD BRAKES ***,"89,900",https://calgary.craigslist.org/ctd/d/coquitlam-2012-ford-ft-rollback-tow/7497786315.html,276000,,clean,manual,2012 FORD F750,rwd,truck,6 cylinders,210
2007 WORKHORSE W42 - UTILITY / SERVICE STEP VAN *ONLY 71K* EX: HYDRO,"43,900",https://calgary.craigslist.org/ctd/d/coquitlam-2007-workhorse-w42-utility/7502049286.html,71000,,clean,automatic,2007 workhorse w42 step van,rwd,truck,8 cylinders,211
2009 GMC Sierra 3500 HD - UTILITY TRUCK *2WD* 6.0L VORTEC V8 GAS* 192K,"22,900",https://calgary.craigslist.org/ctd/d/coquitlam-2009-gmc-sierra-3500-hd/7492034962.html,192000,,clean,automatic,2009 GMC Sierra 3500 HD,rwd,truck,8 cylinders,212
2016 FORD F550 - 12FT FLAT BED TRUCK *TOMMY GATE* DIESEL 4X4 160K*RARE,"67,900",https://calgary.craigslist.org/ctd/d/coquitlam-2016-ford-ft-flat-bed-truck/7502060758.html,160000,,clean,automatic,2016 FORD F550,4wd,truck,8 cylinders,213
2012 FORD F550 - 42FT BUCKET TRUCK *ARTICULATED/INSULATED* DIESEL 4X4,"86,900",https://calgary.craigslist.org/ctd/d/coquitlam-2012-ford-ft-bucket-truck/7492033830.html,163000,,clean,automatic,2012 FORD F550,4wd,truck,8 cylinders,214
2004 FORD E350 - 33FT BUCKET VAN *MTI BOOM* BOOM CERTIFIED / ONLY 227K,"33,900",https://calgary.craigslist.org/ctd/d/coquitlam-2004-ford-ft-bucket-van-mti/7492026665.html,227000,,clean,automatic,2004 FORD E350,rwd,truck,8 cylinders,215
2007 FREIGHTLINER M2 112 - SIDE DUMP W/ REAR HIAB CRANE *TANDEM AXLE*,"39,900",https://calgary.craigslist.org/ctd/d/coquitlam-2007-freightliner-side-dump/7492024022.html,435000,,clean,automatic,2007 FREIGHTLINER M2 112,rwd,truck,6 cylinders,216
2006 FORD F550 UTILITY / SERVICE TRUCK *ONLY 167K* DIESEL* 2WD*,"26,900",https://calgary.craigslist.org/ctd/d/coquitlam-2006-ford-f550-utility/7491815749.html,167000,,clean,automatic,2006 FORD F550,rwd,truck,8 cylinders,217
2012 FORD F650 XL - 16FT FLAT BED TRUCK *CUMMINS DIESEL 240HP* 128K MI,"52,900",https://calgary.craigslist.org/ctd/d/coquitlam-2012-ford-f650-xl-16ft-flat/7502076675.html,128000,,clean,automatic,2012 FORD F650,rwd,truck,6 cylinders,218
2011 FORD F750 XLT - 18FT FLAT BED TRUCK *6.7L CUMMINS DSL* ONLY 43K,"69,900",https://calgary.craigslist.org/ctd/d/coquitlam-2011-ford-f750-xlt-18ft-flat/7490160374.html,43000,,clean,manual,2011 FORD F750,rwd,truck,6 cylinders,219
